Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Spo00076	Spo00560	Spo02339	Spo00692	Spo17025	Spo01046	Spo00606	Spo02968	Spo01272	Spo17025	Spo04664	Spo00776	Spo28041			Spo17025			Spo19658					Spo05862															Spo08761	Spo24795																
Spo00077	Spo00568	Spo02370	Spo00765	Spo17291	Spo01053	Spo00664	Spo03049	Spo01357	Spo17291	Spo04728	Spo00867	Spo01700			Spo17291			Spo19973					Spo06151															Spo08857	Spo25087																
Spo00078	Spo00569	Spo02374	Spo00776	Spo17887	Spo01085	Spo00671	Spo03050	Spo01384	Spo17887	Spo04906	Spo00895	Spo02223			Spo17887			Spo20136					Spo06265															Spo09155	Spo25138																
Spo00079	Spo00571	Spo02381	Spo00867	Spo17987	Spo01096	Spo00672	Spo03141	Spo01401	Spo17987	Spo04917	Spo00902	Spo02381			Spo17987			Spo20166					Spo06338															Spo09245	Spo26398																
Spo00080	Spo00574	Spo02414	Spo00895	Spo18134	Spo01097	Spo00680	Spo03299	Spo01437	Spo18134	Spo04951	Spo00904	Spo02439			Spo18134			Spo20328					Spo06446															Spo09399	Spo27360																
Spo00081	Spo00581	Spo02417	Spo00902	Spo18302	Spo01101	Spo00692	Spo03305	Spo01457	Spo18302	Spo04958	Spo00905	Spo02453			Spo18302			Spo20607					Spo06554															Spo09801																	
Spo00082	Spo00606	Spo02439	Spo00904	Spo18444	Spo01116	Spo00765	Spo03428	Spo01513	Spo18444	Spo04978	Spo00907	Spo02573			Spo18444			Spo23482					Spo06592															Spo09908																	
Spo00083	Spo00656	Spo02453	Spo00905	Spo18756	Spo01120	Spo00776	Spo03555	Spo01547	Spo18756	Spo05008	Spo00921	Spo03024			Spo18756			Spo23830					Spo06692															Spo10152																	
Spo00084	Spo00664	Spo02457	Spo00907	Spo18887	Spo01153	Spo00867	Spo03587	Spo01565	Spo18887	Spo05063	Spo00944	Spo03025			Spo18887			Spo24868					Spo06853															Spo10233																	
Spo00085	Spo00671	Spo02472	Spo00921	Spo19253	Spo01175	Spo00872	Spo03603	Spo01586	Spo19253	Spo05209	Spo00967	Spo03847			Spo19253			Spo24983					Spo06869															Spo10297																	
Spo00086	Spo00672	Spo02554	Spo00944	Spo19709	Spo01183	Spo00895	Spo03615	Spo01591	Spo19709	Spo05267	Spo01010	Spo04153			Spo19709			Spo25132					Spo06871															Spo10335																	
Spo00087	Spo00680	Spo02565	Spo00967	Spo20521	Spo01205	Spo00902	Spo03711	Spo01595	Spo20521	Spo05280	Spo01014	Spo04906			Spo20521			Spo25266					Spo06916															Spo10897																	
Spo00088	Spo00692	Spo02573	Spo01010	Spo21475	Spo01209	Spo00904	Spo03732	Spo01624	Spo21475	Spo05304	Spo01029	Spo04951			Spo21475			Spo25445					Spo07028															Spo11268																	
Spo00089	Spo00762	Spo02626	Spo01014	Spo21808	Spo01223	Spo00905	Spo03816	Spo01638	Spo21808	Spo05356	Spo01037	Spo05209			Spo21808			Spo26421					Spo07071															Spo11360																	
Spo00090	Spo00765	Spo02690	Spo01029	Spo22667	Spo01237	Spo00907	Spo03853	Spo01646	Spo22667	Spo05667	Spo01039	Spo05850			Spo22667			Spo26639					Spo07073															Spo11547																	
Spo00091	Spo00776	Spo02706	Spo01037	Spo22733	Spo01241	Spo00921	Spo03863	Spo01647	Spo22733	Spo05792	Spo01053	Spo06031			Spo22733			Spo26694					Spo07078															Spo11563																	
Spo00092	Spo00855	Spo02728	Spo01039	Spo22784	Spo01252	Spo00944	Spo03883	Spo01659	Spo22784	Spo05850	Spo01101	Spo07501			Spo22784			Spo27102					Spo07079															Spo11754																	
Spo00093	Spo00867	Spo02835	Spo01053	Spo22878	Spo01255	Spo00967	Spo03884	Spo01694	Spo22878	Spo05862	Spo01105	Spo08183			Spo22878								Spo07160															Spo11830																	
Spo00094	Spo00872	Spo02895	Spo01085	Spo23048	Spo01267	Spo01010	Spo03971	Spo01704	Spo23048	Spo06031	Spo01116	Spo08190			Spo23048								Spo07208															Spo11944																	
Spo00095	Spo00895	Spo02906	Spo01101	Spo23133	Spo01269	Spo01014	Spo04169	Spo01714	Spo23133	Spo06060	Spo01120	Spo08903			Spo23133								Spo07219															Spo12445																	
Spo00096	Spo00900	Spo02914	Spo01105	Spo23227	Spo01272	Spo01029	Spo04170	Spo01790	Spo23227	Spo06161	Spo01124	Spo08904			Spo23227								Spo07260															Spo12791																	
Spo00097	Spo00902	Spo02935	Spo01116	Spo23467	Spo01357	Spo01037	Spo04254	Spo01791	Spo23467	Spo06162	Spo01129	Spo09312			Spo23467								Spo07414															Spo12850																	
Spo00098	Spo00904	Spo02964	Spo01120	Spo24475	Spo01384	Spo01039	Spo04433	Spo01806	Spo24475	Spo06287	Spo01153	Spo10529			Spo24475								Spo07508															Spo13119																	
Spo00099	Spo00905	Spo02968	Spo01124	Spo24704	Spo01388	Spo01053	Spo04497	Spo01812	Spo24704	Spo06362	Spo01168	Spo10537			Spo24704								Spo07537															Spo13697																	
Spo00100	Spo00907	Spo03024	Spo01129	Spo24875	Spo01398	Spo01101	Spo04664	Spo01827	Spo24875	Spo06455	Spo01183	Spo10795			Spo24875								Spo07659															Spo13699																	
Spo00102	Spo00921	Spo03025	Spo01153	Spo25328	Spo01401	Spo01105	Spo04728	Spo01831	Spo25328	Spo06493	Spo01237	Spo11246			Spo25328								Spo07660															Spo14086																	
Spo00103	Spo00938	Spo03048	Spo01168	Spo25369	Spo01437	Spo01116	Spo04757	Spo01898	Spo25369	Spo06503	Spo01241	Spo11298			Spo25369								Spo07734															Spo14351																	
Spo00104	Spo00944	Spo03049	Spo01175	Spo25370	Spo01457	Spo01120	Spo04917	Spo01928	Spo25370	Spo06594	Spo01252	Spo11309			Spo25370								Spo07745															Spo14467																	
Spo00105	Spo00967	Spo03050	Spo01183	Spo25423	Spo01513	Spo01124	Spo04958	Spo01943	Spo25423	Spo06871	Spo01255	Spo11629			Spo25423								Spo07763															Spo14560																	
Spo00106	Spo01010	Spo03141	Spo01205	Spo26038	Spo01532	Spo01129	Spo04965	Spo01955	Spo26038	Spo06874	Spo01271	Spo12437			Spo26038								Spo07840															Spo14894																	
Spo00107	Spo01014	Spo03299	Spo01237	Spo26139	Spo01546	Spo01153	Spo05008	Spo01956	Spo26139	Spo06958	Spo01272	Spo13924			Spo26139								Spo07850															Spo14962																	
Spo00108	Spo01029	Spo03305	Spo01241	Spo27175	Spo01547	Spo01168	Spo05063	Spo01967	Spo27175	Spo06967	Spo01357	Spo14163			Spo27175								Spo07950															Spo14999																	
Spo00109	Spo01037	Spo03385	Spo01252	Spo00855	Spo01565	Spo01183	Spo05078	Spo01981	Spo00855	Spo07071	Spo01384	Spo14399											Spo08090															Spo15026																	
Spo00110	Spo01039	Spo03428	Spo01255	Spo00900	Spo01586	Spo01237	Spo05084	Spo01983	Spo00900	Spo07073	Spo01399	Spo15619											Spo08094															Spo15359																	
Spo00111	Spo01046	Spo03476	Spo01271	Spo01209	Spo01588	Spo01241	Spo05133	Spo01994	Spo01209	Spo07090	Spo01401	Spo15727											Spo08121															Spo15453																	
Spo00114	Spo01053	Spo03518	Spo01272	Spo01398	Spo01591	Spo01252	Spo05156	Spo02044	Spo01398	Spo07114	Spo01404	Spo16821											Spo08125															Spo15481																	
Spo00115	Spo01085	Spo03555	Spo01357	Spo01546	Spo01595	Spo01255	Spo05171	Spo02065	Spo01546	Spo07256	Spo01437	Spo16925											Spo08194															Spo15488																	
Spo00117	Spo01096	Spo03572	Spo01384	Spo02370	Spo01624	Spo01271	Spo05232	Spo02068	Spo02370	Spo07260	Spo01457	Spo17046											Spo08263															Spo15524																	
Spo00118	Spo01097	Spo03587	Spo01399	Spo02690	Spo01638	Spo01272	Spo05263	Spo02096	Spo02690	Spo07414	Spo01509	Spo17345											Spo08357															Spo15766																	
Spo00119	Spo01101	Spo03603	Spo01401	Spo03971	Spo01646	Spo01357	Spo05267	Spo02158	Spo03971	Spo07418	Spo01513	Spo19438											Spo08665															Spo16136																	
Spo00120	Spo01105	Spo03615	Spo01404	Spo04254	Spo01647	Spo01384	Spo05276	Spo02159	Spo04254	Spo07501	Spo01542	Spo19731											Spo08720															Spo16577																	
Spo00122	Spo01116	Spo03711	Spo01437	Spo05232	Spo01659	Spo01399	Spo05280	Spo02173	Spo05232	Spo07508	Spo01547	Spo19908											Spo08722															Spo16703																	
Spo00124	Spo01120	Spo03732	Spo01457	Spo05276	Spo01694	Spo01401	Spo05325	Spo02228	Spo05276	Spo07537	Spo01566	Spo20382											Spo08761															Spo16794																	
Spo00125	Spo01124	Spo03816	Spo01509	Spo05514	Spo01703	Spo01404	Spo05343	Spo02232	Spo05514	Spo07608	Spo01584	Spo20441											Spo08860															Spo16903																	
Spo00126	Spo01129	Spo03835	Spo01513	Spo05578	Spo01704	Spo01437	Spo05514	Spo02330	Spo05578	Spo07734	Spo01586	Spo21067											Spo09155															Spo17348																	
Spo00128	Spo01153	Spo03847	Spo01542	Spo05731	Spo01713	Spo01457	Spo05556	Spo02348	Spo05731	Spo07737	Spo01591	Spo21361											Spo09209															Spo17489																	
Spo00129	Spo01168	Spo03853	Spo01547	Spo05843	Spo01714	Spo01500	Spo05578	Spo02364	Spo05843	Spo07745	Spo01595	Spo21472											Spo09245															Spo17507																	
Spo00134	Spo01175	Spo03863	Spo01565	Spo06053	Spo01765	Spo01509	Spo05669	Spo02368	Spo06053	Spo07950	Spo01636	Spo21476											Spo09497															Spo17690																	
Spo00135	Spo01183	Spo03883	Spo01566	Spo06203	Spo01790	Spo01513	Spo05687	Spo02372	Spo06203	Spo08094	Spo01638	Spo21477											Spo09502															Spo17790																	
Spo00136	Spo01205	Spo03884	Spo01584	Spo06347	Spo01791	Spo01542	Spo05688	Spo02379	Spo06347	Spo08121	Spo01639	Spo21566											Spo09643															Spo17994																	
Spo00137	Spo01209	Spo03921	Spo01586	Spo06456	Spo01806	Spo01547	Spo05701	Spo02388	Spo06456	Spo08183	Spo01646	Spo23141											Spo09770															Spo18203																	
Spo00138	Spo01223	Spo03971	Spo01591	Spo06473	Spo01812	Spo01566	Spo05726	Spo02415	Spo06473	Spo08190	Spo01647	Spo23154											Spo09785															Spo18254																	
Spo00139	Spo01237	Spo04153	Spo01595	Spo07288	Spo01827	Spo01584	Spo05731	Spo02482	Spo07288	Spo08263	Spo01655	Spo23695											Spo09801															Spo18296																	
Spo00140	Spo01241	Spo04165	Spo01624	Spo07720	Spo01831	Spo01586	Spo05741	Spo02499	Spo07720	Spo08533	Spo01659	Spo24630											Spo09820															Spo18495																	
Spo00141	Spo01252	Spo04169	Spo01636	Spo08258	Spo01898	Spo01591	Spo05833	Spo02503	Spo08258	Spo08535	Spo01693	Spo24795											Spo09908															Spo18528																	
Spo00142	Spo01255	Spo04170	Spo01638	Spo08505	Spo01928	Spo01595	Spo05843	Spo02513	Spo08505	Spo08696	Spo01694	Spo25087											Spo10025															Spo18659																	
Spo00143	Spo01267	Spo04254	Spo01639	Spo08914	Spo01943	Spo01636	Spo05862	Spo02577	Spo08914	Spo08715	Spo01704	Spo25138											Spo10173															Spo19098																	
Spo00144	Spo01269	Spo04282	Spo01646	Spo09126	Spo01955	Spo01638	Spo06053	Spo02585	Spo09126	Spo08761	Spo01714	Spo26398											Spo10247															Spo19130																	
Spo00145	Spo01271	Spo04433	Spo01647	Spo09713	Spo01956	Spo01639	Spo06121	Spo02588	Spo09713	Spo08765	Spo01741	Spo27360											Spo10315															Spo19220																	
Spo00146	Spo01272	Spo04497	Spo01655	Spo09753	Spo01967	Spo01646	Spo06122	Spo02601	Spo09753	Spo08857	Spo01750												Spo10382															Spo19431																	
Spo00147	Spo01357	Spo04580	Spo01659	Spo10295	Spo01974	Spo01647	Spo06151	Spo02635	Spo10295	Spo08879	Spo01771												Spo11012															Spo19503																	
Spo00148	Spo01384	Spo04597	Spo01693	Spo10298	Spo01981	Spo01655	Spo06203	Spo02738	Spo10298	Spo08903	Spo01789												Spo11022															Spo19732																	
Spo00149	Spo01388	Spo04664	Spo01694	Spo10389	Spo01983	Spo01659	Spo06256	Spo02741	Spo10389	Spo08904	Spo01791												Spo11050															Spo19847																	
Spo00152	Spo01398	Spo04728	Spo01704	Spo11438	Spo01994	Spo01693	Spo06265	Spo02770	Spo11438	Spo08979	Spo01806												Spo11268															Spo19854																	
Spo00153	Spo01399	Spo04757	Spo01714	Spo12291	Spo02022	Spo01694	Spo06279	Spo02797	Spo12291	Spo09027	Spo01812												Spo11504															Spo19965																	
Spo00154	Spo01401	Spo04906	Spo01741	Spo12748	Spo02023	Spo01695	Spo06338	Spo02808	Spo12748	Spo09106	Spo01827												Spo11547															Spo19968																	
Spo00158	Spo01404	Spo04917	Spo01750	Spo12998	Spo02044	Spo01700	Spo06347	Spo02826	Spo12998	Spo09155	Spo01831												Spo11740															Spo20699																	
Spo00159	Spo01437	Spo04951	Spo01771	Spo13729	Spo02065	Spo01704	Spo06446	Spo02832	Spo13729	Spo09245	Spo01869												Spo11754															Spo20705																	
Spo00160	Spo01457	Spo04958	Spo01789	Spo14379	Spo02068	Spo01714	Spo06456	Spo02833	Spo14379	Spo09312	Spo01898												Spo11920															Spo21007																	
Spo00161	Spo01500	Spo04965	Spo01790	Spo14381	Spo02096	Spo01741	Spo06473	Spo02834	Spo14381	Spo09399	Spo01923												Spo11928															Spo21104																	
Spo00162	Spo01509	Spo04978	Spo01791	Spo15902	Spo02098	Spo01750	Spo06493	Spo02864	Spo15902	Spo09426	Spo01928												Spo11929															Spo21393																	
Spo00163	Spo01513	Spo05008	Spo01806	Spo16005	Spo02123	Spo01765	Spo06554	Spo02887	Spo16005	Spo09460	Spo01954												Spo11932															Spo21433																	
Spo00164	Spo01532	Spo05063	Spo01812	Spo16820	Spo02158	Spo01771	Spo06592	Spo02915	Spo16820	Spo09601	Spo01955												Spo11944															Spo21517																	
Spo00166	Spo01542	Spo05078	Spo01827	Spo16961	Spo02159	Spo01789	Spo06594	Spo02922	Spo16961	Spo09735	Spo01956												Spo12044															Spo21594																	
Spo00167	Spo01546	Spo05084	Spo01831	Spo17071	Spo02173	Spo01791	Spo06692	Spo02938	Spo17071	Spo09784	Spo01967												Spo12080															Spo22136																	
Spo00168	Spo01547	Spo05133	Spo01869	Spo17106	Spo02214	Spo01806	Spo06706	Spo02956	Spo17106	Spo09801	Spo01981												Spo12156															Spo22453																	
Spo00169	Spo01565	Spo05156	Spo01898	Spo17346	Spo02228	Spo01812	Spo06726	Spo02979	Spo17346	Spo09908	Spo01983												Spo12355															Spo22492																	
Spo00171	Spo01566	Spo05171	Spo01923	Spo18038	Spo02232	Spo01827	Spo06831	Spo03006	Spo18038	Spo10085	Spo01994												Spo12445															Spo22715																	
Spo00172	Spo01584	Spo05209	Spo01928	Spo18143	Spo02250	Spo01831	Spo06853	Spo03017	Spo18143	Spo10106	Spo02044												Spo12480															Spo22775																	
Spo00174	Spo01586	Spo05232	Spo01943	Spo18232	Spo02283	Spo01845	Spo06869	Spo03018	Spo18232	Spo10152	Spo02045												Spo12704															Spo23216																	
Spo00175	Spo01588	Spo05263	Spo01954	Spo18502	Spo02285	Spo01869	Spo06871	Spo03019	Spo18502	Spo10233	Spo02065												Spo12755															Spo23232																	
Spo00176	Spo01591	Spo05267	Spo01955	Spo18874	Spo02330	Spo01898	Spo06916	Spo03024	Spo18874	Spo10249	Spo02068												Spo12850															Spo23640																	
Spo00177	Spo01595	Spo05276	Spo01956	Spo18930	Spo02339	Spo01918	Spo06980	Spo03025	Spo18930	Spo10297	Spo02086												Spo12892															Spo23911																	
Spo00179	Spo01624	Spo05280	Spo01967	Spo19331	Spo02348	Spo01923	Spo07028	Spo03051	Spo19331	Spo10335	Spo02096												Spo12949															Spo24096																	
Spo00180	Spo01636	Spo05304	Spo01981	Spo19627	Spo02364	Spo01928	Spo07071	Spo03093	Spo19627	Spo10473	Spo02098												Spo12969															Spo24250																	
Spo00181	Spo01638	Spo05325	Spo01983	Spo19658	Spo02368	Spo01954	Spo07073	Spo03122	Spo19658	Spo10493	Spo02108												Spo12977															Spo24251																	
Spo00182	Spo01639	Spo05343	Spo01994	Spo19973	Spo02370	Spo01955	Spo07078	Spo03135	Spo19973	Spo10529	Spo02158												Spo13376															Spo24270																	
Spo00183	Spo01646	Spo05356	Spo02044	Spo20136	Spo02372	Spo01956	Spo07079	Spo03146	Spo20136	Spo10537	Spo02159												Spo13639															Spo24310																	
Spo00185	Spo01647	Spo05514	Spo02045	Spo20166	Spo02374	Spo01958	Spo07160	Spo03161	Spo20166	Spo10795	Spo02173												Spo13697															Spo24495																	
Spo00186	Spo01655	Spo05556	Spo02065	Spo20328	Spo02379	Spo01967	Spo07206	Spo03167	Spo20328	Spo10897	Spo02218												Spo13699															Spo24824																	
Spo00187	Spo01659	Spo05578	Spo02068	Spo20607	Spo02388	Spo01974	Spo07208	Spo03188	Spo20607	Spo10916	Spo02219												Spo13750															Spo24826																	
Spo00188	Spo01693	Spo05667	Spo02086	Spo23482	Spo02414	Spo01981	Spo07219	Spo03195	Spo23482	Spo10961	Spo02228												Spo13890															Spo25121																	
Spo00189	Spo01694	Spo05669	Spo02096	Spo23830	Spo02415	Spo01983	Spo07256	Spo03204	Spo23830	Spo11246	Spo02232												Spo14428															Spo25611																	
Spo00190	Spo01695	Spo05687	Spo02108	Spo24868	Spo02417	Spo01994	Spo07260	Spo03209	Spo24868	Spo11268	Spo02278												Spo14467															Spo25755																	
Spo00191	Spo01700	Spo05688	Spo02158	Spo24983	Spo02457	Spo02000	Spo07288	Spo03230	Spo24983	Spo11298	Spo02288												Spo14560															Spo26145																	
Spo00192	Spo01703	Spo05701	Spo02159	Spo25132	Spo02472	Spo02001	Spo07404	Spo03280	Spo25132	Spo11309	Spo02330												Spo14654															Spo26235																	
Spo00193	Spo01704	Spo05726	Spo02173	Spo25266	Spo02482	Spo02015	Spo07414	Spo03335	Spo25266	Spo11360	Spo02354												Spo14831															Spo26727																	
Spo00194	Spo01713	Spo05731	Spo02218	Spo25445	Spo02499	Spo02044	Spo07418	Spo03342	Spo25445	Spo11445	Spo02364												Spo14832															Spo27005																	
Spo00195	Spo01714	Spo05741	Spo02219	Spo26421	Spo02503	Spo02045	Spo07508	Spo03392	Spo26421	Spo11480	Spo02368												Spo15373															Spo27257																	
Spo00196	Spo01741	Spo05792	Spo02228	Spo26639	Spo02513	Spo02065	Spo07537	Spo03440	Spo26639	Spo11547	Spo02372												Spo15453															Spo27291																	
Spo00197	Spo01750	Spo05833	Spo02232	Spo26694	Spo02565	Spo02068	Spo07608	Spo03452	Spo26694	Spo11563	Spo02379												Spo15488															Spo27322																	
Spo00198	Spo01765	Spo05843	Spo02278	Spo27102	Spo02577	Spo02078	Spo07659	Spo03629	Spo27102	Spo11597	Spo02388												Spo15706															Spo27324																	
Spo00199	Spo01771	Spo05850	Spo02288	Spo02283	Spo02585	Spo02086	Spo07660	Spo03638	Spo02283	Spo11629	Spo02482												Spo15719																																
Spo00200	Spo01789	Spo05862	Spo02330	Spo04282	Spo02588	Spo02096	Spo07720	Spo03641		Spo11659	Spo02503												Spo15752																																
Spo00201	Spo01790	Spo06031	Spo02348	Spo15206	Spo02601	Spo02098	Spo07734	Spo03671		Spo11754	Spo02512												Spo15766																																
Spo00203	Spo01791	Spo06053	Spo02354	Spo23874	Spo02626	Spo02108	Spo07745	Spo03705		Spo11768	Spo02513												Spo15807																																
Spo00204	Spo01806	Spo06060	Spo02364	Spo00538	Spo02635	Spo02158	Spo07763	Spo03742		Spo11830	Spo02549												Spo15825																																
Spo00205	Spo01812	Spo06121	Spo02368	Spo03572	Spo02690	Spo02159	Spo07840	Spo03769		Spo11944	Spo02551												Spo15953																																
Spo00207	Spo01827	Spo06122	Spo02372	Spo05667	Spo02728	Spo02173	Spo07850	Spo03785		Spo12170	Spo02577												Spo16022																																
Spo00208	Spo01831	Spo06151	Spo02379	Spo06362	Spo02738	Spo02218	Spo07882	Spo03796		Spo12257	Spo02583												Spo16136																																
Spo00209	Spo01845	Spo06161	Spo02388	Spo09735	Spo02741	Spo02219	Spo07950	Spo03802		Spo12437	Spo02585												Spo16344																																
Spo00210	Spo01869	Spo06162	Spo02415	Spo10916	Spo02770	Spo02223	Spo08065	Spo03811		Spo12445	Spo02588												Spo16415																																
Spo00211	Spo01898	Spo06203	Spo02482	Spo12257	Spo02797	Spo02228	Spo08090	Spo03851		Spo12503	Spo02595												Spo16563																																
Spo00212	Spo01918	Spo06256	Spo02499	Spo12911	Spo02808	Spo02232	Spo08094	Spo03861		Spo12581	Spo02601												Spo16588																																
Spo00213	Spo01923	Spo06265	Spo02503	Spo14923	Spo02826	Spo02271	Spo08121	Spo03866		Spo12785	Spo02604												Spo16701																																
Spo00215	Spo01928	Spo06279	Spo02512	Spo17491	Spo02832	Spo02278	Spo08125	Spo03867		Spo12791	Spo02620												Spo16703																																
Spo00216	Spo01943	Spo06287	Spo02513	Spo26957	Spo02833	Spo02288	Spo08157	Spo03879		Spo12850	Spo02635												Spo16794																																
Spo00217	Spo01954	Spo06338	Spo02549	Spo26958	Spo02834	Spo02330	Spo08194	Spo03913		Spo12911	Spo02637												Spo17101																																
Spo00218	Spo01955	Spo06347	Spo02551	Spo27105	Spo02835	Spo02354	Spo08258	Spo03916		Spo13119	Spo02690												Spo17348																																
Spo00219	Spo01956	Spo06362	Spo02577	Spo00872	Spo02864	Spo02364	Spo08263	Spo03933		Spo13153	Spo02718												Spo17507																																
Spo00220	Spo01958	Spo06446	Spo02583	Spo01695	Spo02887	Spo02368	Spo08357	Spo03949		Spo13623	Spo02738												Spo17606																																
Spo00221	Spo01967	Spo06455	Spo02585	Spo03518	Spo02895	Spo02372	Spo08505	Spo03970		Spo13697	Spo02741												Spo17694																																
Spo00222	Spo01974	Spo06456	Spo02588	Spo03835	Spo02906	Spo02374	Spo08527	Spo04012		Spo13699	Spo02750												Spo17695																																
Spo00223	Spo01981	Spo06473	Spo02595	Spo06060	Spo02914	Spo02379	Spo08535	Spo04077		Spo13924	Spo02751												Spo17696																																
Spo00224	Spo01983	Spo06493	Spo02601	Spo07090	Spo02915	Spo02381	Spo08665	Spo04082		Spo14086	Spo02797												Spo17712																																
Spo00226	Spo01994	Spo06503	Spo02604	Spo08715	Spo02922	Spo02388	Spo08708	Spo04099		Spo14163	Spo02799												Spo17790																																
Spo00227	Spo02000	Spo06554	Spo02620	Spo09460	Spo02935	Spo02439	Spo08720	Spo04136		Spo14351	Spo02808												Spo17913																																
Spo00228	Spo02001	Spo06592	Spo02635	Spo09784	Spo02938	Spo02453	Spo08722	Spo04154		Spo14399	Spo02816												Spo18070																																
Spo00230	Spo02015	Spo06594	Spo02637	Spo10106	Spo02956	Spo02482	Spo08761	Spo04166		Spo14467	Spo02826												Spo18293																																
Spo00231	Spo02022	Spo06692	Spo02718	Spo10493	Spo02968	Spo02503	Spo08765	Spo04172		Spo14560	Spo02832												Spo18497																																
Spo00232	Spo02023	Spo06706	Spo02738	Spo11445	Spo02979	Spo02512	Spo08860	Spo04218		Spo14578	Spo02833												Spo18659																																
Spo00233	Spo02044	Spo06726	Spo02741	Spo11597	Spo03006	Spo02513	Spo08879	Spo04221		Spo14866	Spo02834												Spo18814																																
Spo00234	Spo02045	Spo06831	Spo02750	Spo12581	Spo03017	Spo02549	Spo08914	Spo04337		Spo14894	Spo02864												Spo19002																																
Spo00235	Spo02065	Spo06853	Spo02751	Spo14866	Spo03018	Spo02551	Spo09027	Spo04350		Spo14906	Spo02887												Spo19098																																
Spo00236	Spo02068	Spo06869	Spo02770	Spo14906	Spo03019	Spo02554	Spo09094	Spo04372		Spo14923	Spo02909												Spo19503																																
Spo00239	Spo02078	Spo06871	Spo02797	Spo16436	Spo03024	Spo02573	Spo09106	Spo04391		Spo14962	Spo02915												Spo19558																																
Spo00240	Spo02086	Spo06874	Spo02799	Spo16440	Spo03025	Spo02577	Spo09126	Spo04399		Spo14999	Spo02918												Spo19732																																
Spo00241	Spo02096	Spo06916	Spo02808	Spo17047	Spo03049	Spo02583	Spo09155	Spo04432		Spo15026	Spo02922												Spo19882																																
Spo00242	Spo02098	Spo06958	Spo02816	Spo18159	Spo03050	Spo02585	Spo09209	Spo04476		Spo15206	Spo02928												Spo19937																																
Spo00243	Spo02108	Spo06967	Spo02826	Spo18169	Spo03051	Spo02588	Spo09245	Spo04505		Spo15359	Spo02937												Spo19939																																
Spo00244	Spo02123	Spo06980	Spo02832	Spo18209	Spo03093	Spo02595	Spo09353	Spo04533		Spo15453	Spo02938												Spo19996																																
Spo00245	Spo02158	Spo07028	Spo02833	Spo20122	Spo03122	Spo02601	Spo09426	Spo04537		Spo15481	Spo02949												Spo20066																																
Spo00246	Spo02159	Spo07071	Spo02834	Spo20589	Spo03135	Spo02604	Spo09497	Spo04615		Spo15482	Spo02956												Spo20249																																
Spo00247	Spo02173	Spo07073	Spo02864	Spo21020	Spo03141	Spo02620	Spo09502	Spo04653		Spo15488	Spo02959												Spo20385																																
Spo00249	Spo02214	Spo07078	Spo02887	Spo21245	Spo03146	Spo02626	Spo09601	Spo04663		Spo15524	Spo02979												Spo20504																																
Spo00250	Spo02218	Spo07079	Spo02909	Spo21827	Spo03161	Spo02635	Spo09643	Spo04690		Spo15552	Spo02981												Spo20506																																
Spo00252	Spo02219	Spo07090	Spo02915	Spo22364	Spo03167	Spo02637	Spo09713	Spo04714		Spo15619	Spo03006												Spo20665																																
Spo00253	Spo02223	Spo07114	Spo02918	Spo22999	Spo03188	Spo02690	Spo09753	Spo04735		Spo15727	Spo03017												Spo20699																																
Spo00255	Spo02228	Spo07160	Spo02922	Spo23112	Spo03195	Spo02706	Spo09770	Spo04776		Spo15766	Spo03018												Spo20705																																
Spo00257	Spo02232	Spo07206	Spo02928	Spo23605	Spo03204	Spo02718	Spo09781	Spo04789		Spo15877	Spo03019												Spo20811																																
