Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Cara_C_LOC113715541_rna74185																																																							
Cara_C_LOC113715543_rna73038																																																							
Cara_C_LOC113698273_rna51931																																																							
Cara_C_LOC113715549_rna72709																																																							
Cara_C_LOC113734436_rna23255																																																							
Cara_C_LOC113698272_rna49012																																																							
Cara_C_LOC113708338_rna63590																																																							
Cara_C_LOC113706799_rna61115																																																							
Cara_C_LOC113706794_rna59876																																																							
Cara_C_LOC113706795_rna60400																																																							
Cara_C_LOC113706796_rna61633																																																							
Cara_C_LOC113706797_rna60850																																																							
Cara_C_LOC113708334_rna63573																																																							
Cara_C_LOC113708335_rna63584																																																							
Cara_C_LOC113706792_rna61816																																																							
Cara_C_LOC113706793_rna61230																																																							
Cara_C_LOC113716544_rna72395																																																							
Cara_C_LOC113716939_rna74667																																																							
Cara_C_LOC113716938_rna73589																																																							
Cara_C_LOC113734446_rna23279																																																							
Cara_C_LOC113716935_rna74305																																																							
Cara_C_LOC113716934_rna72877																																																							
Cara_C_LOC113716936_rna74501																																																							
Cara_C_LOC113716546_rna73283																																																							
Cara_C_LOC113716933_rna74372																																																							
Cara_C_LOC113734645_rna23708																																																							
Cara_C_LOC113690469_rna38801																																																							
Cara_C_LOC113689784_rna37442																																																							
Cara_C_LOC113708084_rna62891																																																							
Cara_C_LOC113689787_rna37379																																																							
Cara_C_LOC113706651_rna61500																																																							
Cara_C_LOC113699928_rna52401																																																							
Cara_C_LOC113699929_rna52402																																																							
Cara_C_LOC113689786_rna37935																																																							
Cara_C_LOC113716542_rna74879																																																							
Cara_C_LOC113713489_rna71518																																																							
Cara_C_LOC113689781_rna37149																																																							
Cara_C_LOC113699922_rna52391																																																							
Cara_C_LOC113699923_rna52392																																																							
Cara_C_LOC113699924_rna52393																																																							
Cara_C_LOC113699925_rna52398																																																							
Cara_C_LOC113699926_rna52399																																																							
Cara_C_LOC113699927_rna52400																																																							
Cara_C_LOC113707821_rna62433																																																							
Cara_C_LOC113707820_rna64037																																																							
Cara_C_LOC113706429_rna60371																																																							
Cara_C_LOC113708482_rna64031																																																							
Cara_C_LOC113708483_rna64032																																																							
Cara_C_LOC113707827_rna63718																																																							
Cara_C_LOC113707826_rna63118																																																							
Cara_C_LOC113706422_rna61560																																																							
Cara_C_LOC113706423_rna61546																																																							
Cara_C_LOC113706420_rna61630																																																							
Cara_C_LOC113724520_rna13154																																																							
Cara_C_LOC113724527_rna13191																																																							
Cara_C_LOC113724526_rna13176																																																							
Cara_C_LOC113690860_rna38370																																																							
Cara_C_LOC113708489_rna64039																																																							
Cara_C_LOC113690736_rna40038																																																							
Cara_C_LOC113690734_rna38311																																																							
Cara_C_LOC113717242_rna74398																																																							
Cara_C_LOC113690732_rna37191																																																							
Cara_C_LOC113690733_rna38002																																																							
Cara_C_LOC113690731_rna38380																																																							
Cara_C_LOC113689796_rna39994																																																							
Cara_C_LOC113699794_rna52064																																																							
Cara_C_LOC113690738_rna38450																																																							
Cara_C_LOC113716549_rna72889																																																							
Cara_C_LOC113740356_rna30695																																																							
Cara_C_LOC113740357_rna1255																																																							
Cara_C_LOC113692597_rna42765																																																							
Cara_C_LOC113740352_rna29489																																																							
Cara_C_LOC113692591_rna42138																																																							
Cara_C_LOC113740350_rna1254																																																							
Cara_C_LOC113715151_rna70084																																																							
Cara_C_LOC113725212_rna8533																																																							
Cara_C_LOC113705703_rna59768																																																							
Cara_C_LOC113725210_rna1420																																																							
Cara_C_LOC113725211_rna8522																																																							
Cara_C_LOC113699799_rna52078																																																							
Cara_C_LOC113740358_rna30701																																																							
Cara_C_LOC113725215_rna8539																																																							
Cara_C_LOC113693185_rna43362																																																							
Cara_C_LOC113692863_rna41108																																																							
Cara_C_LOC113693187_rna43375																																																							
Cara_C_LOC113693180_rna43350																																																							
Cara_C_LOC113693181_rna43356																																																							
Cara_C_LOC113693182_rna43357																																																							
Cara_C_LOC113707877_rna62512																																																							
Cara_C_LOC113734063_rna22425																																																							
Cara_C_LOC113734062_rna22423																																																							
Cara_C_LOC113734061_rna22422																																																							
Cara_C_LOC113734060_rna22421																																																							
Cara_C_LOC113734067_rna22428																																																							
Cara_C_LOC113693189_rna43378																																																							
Cara_C_LOC113734064_rna2913																																																							
Cara_C_LOC113724291_rna12451																																																							
Cara_C_LOC113724290_rna12450																																																							
Cara_C_LOC113724293_rna1303																																																							
Cara_C_LOC113724295_rna12452																																																							
Cara_C_LOC113708721_rna63051																																																							
Cara_C_LOC113724297_rna12971																																																							
Cara_C_LOC113740215_rna29986																																																							
Cara_C_LOC113724299_rna12454																																																							
Cara_C_LOC113706652_rna61502																																																							
Cara_C_LOC113707985_rna62443																																																							
Cara_C_LOC113713885_rna70480																																																							
Cara_C_LOC113738571_rna28807																																																							
Cara_C_LOC113738572_rna29243																																																							
Cara_C_LOC113738575_rna30192																																																							
Cara_C_LOC113738577_rna28479																																																							
Cara_C_LOC113738579_rna30298																																																							
Cara_C_LOC113738578_rna896																																																							
Cara_C_LOC113706357_rna60326																																																							
Cara_C_LOC113740075_rna29878																																																							
Cara_C_LOC113714271_rna71905																																																							
Cara_C_LOC113740074_rna28355																																																							
Cara_C_LOC113690671_rna39412																																																							
Cara_C_LOC113736990_rna179																																																							
Cara_C_LOC113740073_rna28354																																																							
Cara_C_LOC113734287_rna22900																																																							
Cara_C_LOC113705395_rna60059																																																							
Cara_C_LOC113734285_rna22897																																																							
Cara_C_LOC113734284_rna22895																																																							
Cara_C_LOC113734283_rna22892																																																							
Cara_C_LOC113692273_rna42295																																																							
Cara_C_LOC113734281_rna2952																																																							
Cara_C_LOC113734280_rna22888																																																							
Cara_C_LOC113715460_rna74291																																																							
Cara_C_LOC113734289_rna22904																																																							
Cara_C_LOC113734288_rna22902																																																							
Cara_C_LOC113713806_rna71211																																																							
Cara_C_LOC113698529_rna51929																																																							
Cara_C_LOC113700144_rna51213																																																							
Cara_C_LOC113713879_rna70440																																																							
Cara_C_LOC113714398_rna70017																																																							
Cara_C_LOC113714397_rna70228																																																							
Cara_C_LOC113713876_rna70409																																																							
Cara_C_LOC113698521_rna51075																																																							
Cara_C_LOC113713874_rna70404																																																							
Cara_C_LOC113698527_rna51535																																																							
Cara_C_LOC113741592_rna1513																																																							
Cara_C_LOC113698525_rna51540																																																							
Cara_C_LOC113700142_rna50578																																																							
Cara_C_LOC113688849_rna38835																																																							
Cara_C_LOC113727070_rna12055																																																							
Cara_C_LOC113740452_rna29620																																																							
Cara_C_LOC113705393_rna61568																																																							
Cara_C_LOC113713708_rna69694																																																							
Cara_C_LOC113713802_rna70028																																																							
Cara_C_LOC113705392_rna61567																																																							
Cara_C_LOC113714579_rna71160																																																							
Cara_C_LOC113706824_rna61490																																																							
Cara_C_LOC113720197_rna8179																																																							
Cara_C_LOC113699219_rna51003																																																							
Cara_C_LOC113739213_rna30335																																																							
Cara_C_LOC113699212_rna49537																																																							
Cara_C_LOC113699213_rna49538																																																							
Cara_C_LOC113699210_rna49666																																																							
Cara_C_LOC113713801_rna69462																																																							
Cara_C_LOC113699216_rna49573																																																							
Cara_C_LOC113707172_rna59542																																																							
Cara_C_LOC113707171_rna61628																																																							
Cara_C_LOC113691026_rna39351																																																							
Cara_C_LOC113691021_rna39234																																																							
Cara_C_LOC113691020_rna38656																																																							
Cara_C_LOC113743337_rna2700																																																							
Cara_C_LOC113699060_rna50642																																																							
Cara_C_LOC113727672_rna13566																																																							
Cara_C_LOC113707179_rna61146																																																							
Cara_C_LOC113693007_rna42474																																																							
Cara_C_LOC113717415_rna73559																																																							
Cara_C_LOC113705398_rna60249																																																							
Cara_C_LOC113735226_rna25164																																																							
Cara_C_LOC113735224_rna25150																																																							
Cara_C_LOC113735225_rna25152																																																							
Cara_C_LOC113698295_rna51159																																																							
Cara_C_LOC113698294_rna49888																																																							
Cara_C_LOC113698296_rna50119																																																							
Cara_C_LOC113698299_rna51315																																																							
Cara_C_LOC113706881_rna61222																																																							
Cara_C_LOC113706882_rna583																																																							
Cara_C_LOC113706883_rna61562																																																							
Cara_C_LOC113706884_rna59482																																																							
Cara_C_LOC113706885_rna59483																																																							
Cara_C_LOC113706886_rna59486																																																							
Cara_C_LOC113715840_rna72398																																																							
Cara_C_LOC113715841_rna72399																																																							
Cara_C_LOC113714570_rna71925																																																							
Cara_C_LOC113715844_rna72408																																																							
Cara_C_LOC113694298_rna44253																																																							
Cara_C_LOC113715847_rna72410																																																							
Cara_C_LOC113694295_rna42806																																																							
Cara_C_LOC113694294_rna42627																																																							
Cara_C_LOC113694297_rna42743																																																							
Cara_C_LOC113693002_rna42403																																																							
Cara_C_LOC113717414_rna74487																																																							
Cara_C_LOC113694290_rna41268																																																							
Cara_C_LOC113694292_rna41965																																																							
Cara_C_LOC113707216_rna59257																																																							
Cara_C_LOC113707217_rna61043																																																							
Cara_C_LOC113734937_rna24380																																																							
Cara_C_LOC113739733_rna28874																																																							
Cara_C_LOC113739226_rna30365																																																							
Cara_C_LOC113734930_rna24369																																																							
Cara_C_LOC113739224_rna30363																																																							
Cara_C_LOC113707211_rna59233																																																							
Cara_C_LOC113739738_rna28891																																																							
Cara_C_LOC113691121_rna37618																																																							
Cara_C_LOC113739228_rna30366																																																							
Cara_C_LOC113713706_rna70042																																																							
Cara_C_LOC113691124_rna39485																																																							
Cara_C_LOC113734938_rna24383																																																							
Cara_C_LOC113707218_rna59136																																																							
Cara_C_LOC113707219_rna60690																																																							
Cara_C_LOC113708988_rna62033																																																							
Cara_C_LOC113688286_rna98																																																							
Cara_C_LOC113688285_rna675																																																							
Cara_C_LOC113714373_rna72004																																																							
Cara_C_LOC113706608_rna59440																																																							
Cara_C_LOC113714272_rna71907																																																							
Cara_C_LOC113693009_rna42495																																																							
Cara_C_LOC113693008_rna42487																																																							
Cara_C_LOC113735082_rna24821																																																							
Cara_C_LOC113735083_rna24822																																																							
Cara_C_LOC113714667_rna70334																																																							
Cara_C_LOC113713486_rna70837																																																							
Cara_C_LOC113721821_rna9696																																																							
Cara_C_LOC113735088_rna24827																																																							
Cara_C_LOC113735089_rna24829																																																							
Cara_C_LOC113739649_rna28502																																																							
Cara_C_LOC113698162_rna49142																																																							
Cara_C_LOC113706909_rna61556																																																							
Cara_C_LOC113714372_rna70498																																																							
Cara_C_LOC113736576_rna451																																																							
Cara_C_LOC113735366_rna22588																																																							
Cara_C_LOC113697795_rna51494																																																							
Cara_C_LOC113714666_rna70332																																																							
Cara_C_LOC113698336_rna50712																																																							
Cara_C_LOC113698337_rna49252																																																							
Cara_C_LOC113727171_rna12296																																																							
Cara_C_LOC113727170_rna12294																																																							
Cara_C_LOC113727173_rna12303																																																							
Cara_C_LOC113727172_rna12300																																																							
Cara_C_LOC113698334_rna50970																																																							
Cara_C_LOC113727177_rna12313																																																							
Cara_C_LOC113725617_rna9292																																																							
Cara_C_LOC113727179_rna12320																																																							
Cara_C_LOC113727178_rna12316																																																							
Cara_C_LOC113706226_rna61610																																																							
Cara_C_LOC113706227_rna61617																																																							
Cara_C_LOC113706220_rna61603																																																							
Cara_C_LOC113725966_rna9949																																																							
Cara_C_LOC113706223_rna61606																																																							
Cara_C_LOC113689226_rna37755																																																							
Cara_C_LOC113699537_rna50985																																																							
Cara_C_LOC113689224_rna37754																																																							
Cara_C_LOC113742061_rna1702																																																							
Cara_C_LOC113713419_rna70184																																																							
Cara_C_LOC113713418_rna70180																																																							
Cara_C_LOC113713415_rna70181																																																							
Cara_C_LOC113689883_rna38385																																																							
Cara_C_LOC113689881_rna37958																																																							
Cara_C_LOC113713411_rna69679																																																							
Cara_C_LOC113713410_rna69742																																																							
Cara_C_LOC113689884_rna39923																																																							
Cara_C_LOC113713412_rna70109																																																							
Cara_C_LOC113715719_rna73594																																																							
Cara_C_LOC113734187_rna22652																																																							
Cara_C_LOC113707733_rna62756																																																							
Cara_C_LOC113715711_rna73114																																																							
Cara_C_LOC113715712_rna72382																																																							
Cara_C_LOC113715713_rna73904																																																							
Cara_C_LOC113715716_rna72294																																																							
Cara_C_LOC113715717_rna72282																																																							
Cara_C_LOC113688935_rna38274																																																							
Cara_C_LOC113688934_rna38528																																																							
Cara_C_LOC113688937_rna39864																																																							
Cara_C_LOC113727467_rna13131																																																							
Cara_C_LOC113706907_rna60570																																																							
Cara_C_LOC113688933_rna39779																																																							
Cara_C_LOC113693749_rna41918																																																							
Cara_C_LOC113693746_rna42695																																																							
Cara_C_LOC113693747_rna41604																																																							
Cara_C_LOC113699246_rna50421																																																							
Cara_C_LOC113688939_rna38350																																																							
Cara_C_LOC113693743_rna43607																																																							
Cara_C_LOC113693740_rna41420																																																							
Cara_C_LOC113693741_rna40497																																																							
Cara_C_LOC113706167_rna61287																																																							
Cara_C_LOC113690298_rna39245																																																							
Cara_C_LOC113706164_rna61257																																																							
Cara_C_LOC113706163_rna61244																																																							
Cara_C_LOC113706162_rna61243																																																							
Cara_C_LOC113716168_rna73441																																																							
Cara_C_LOC113716169_rna73442																																																							
Cara_C_LOC113716166_rna73437																																																							
Cara_C_LOC113716167_rna73440																																																							
Cara_C_LOC113690293_rna38596																																																							
Cara_C_LOC113716165_rna73436																																																							
Cara_C_LOC113716162_rna73420																																																							
Cara_C_LOC113691096_rna38437																																																							
Cara_C_LOC113706169_rna61317																																																							
Cara_C_LOC113690296_rna39001																																																							
Cara_C_LOC113689082_rna37420																																																							
Cara_C_LOC113689083_rna37426																																																							
Cara_C_LOC113689080_rna37411																																																							
Cara_C_LOC113707181_rna62026																																																							
Cara_C_LOC113689086_rna37438																																																							
Cara_C_LOC113689087_rna37439																																																							
Cara_C_LOC113692839_rna40966																																																							
Cara_C_LOC113689085_rna37427																																																							
Cara_C_LOC113692837_rna40965																																																							
Cara_C_LOC113707186_rna59172																																																							
Cara_C_LOC113692834_rna42063																																																							
Cara_C_LOC113692833_rna42064																																																							
Cara_C_LOC113692832_rna44586																																																							
Cara_C_LOC113707187_rna61017																																																							
Cara_C_LOC113727054_rna12031																																																							
Cara_C_LOC113708110_rna62792																																																							
Cara_C_LOC113716099_rna73223																																																							
Cara_C_LOC113723818_rna9409																																																							
Cara_C_LOC113728192_rna14550																																																							
Cara_C_LOC113737154_rna184																																																							
Cara_C_LOC113738415_rna28687																																																							
Cara_C_LOC113690828_rna39325																																																							
Cara_C_LOC113717384_rna73187																																																							
Cara_C_LOC113717411_rna73517																																																							
Cara_C_LOC113688760_rna39799																																																							
Cara_C_LOC113717413_rna73910																																																							
Cara_C_LOC113708113_rna62794																																																							
Cara_C_LOC113693405_rna44131																																																							
Cara_C_LOC113693407_rna44132																																																							
Cara_C_LOC113705974_rna60494																																																							
Cara_C_LOC113693409_rna44135																																																							
Cara_C_LOC113708814_rna63387																																																							
Cara_C_LOC113708817_rna63561																																																							
Cara_C_LOC113728191_rna1925																																																							
Cara_C_LOC113708811_rna63459																																																							
Cara_C_LOC113707188_rna61605																																																							
Cara_C_LOC113693988_rna41076																																																							
Cara_C_LOC113732507_rna2646																																																							
Cara_C_LOC113732504_rna2645																																																							
Cara_C_LOC113705971_rna60490																																																							
Cara_C_LOC113708117_rna62810																																																							
Cara_C_LOC113699525_rna50918																																																							
Cara_C_LOC113691099_rna37656																																																							
Cara_C_LOC113705973_rna60491																																																							
Cara_C_LOC113713767_rna70169																																																							
Cara_C_LOC113723811_rna9352																																																							
Cara_C_LOC113727372_rna12857																																																							
Cara_C_LOC113739219_rna30359																																																							
Cara_C_LOC113691752_rna40508																																																							
Cara_C_LOC113719009_rna941																																																							
Cara_C_LOC113717326_rna73250																																																							
Cara_C_LOC113705977_rna60496																																																							
Cara_C_LOC113730673_rna2319																																																							
Cara_C_LOC113726098_rna10206																																																							
Cara_C_LOC113690824_rna39123																																																							
Cara_C_LOC113730128_rna2718																																																							
Cara_C_LOC113714241_rna71789																																																							
Cara_C_LOC113714009_rna70916																																																							
Cara_C_LOC113714008_rna70909																																																							
Cara_C_LOC113714007_rna70902																																																							
Cara_C_LOC113714006_rna70897																																																							
Cara_C_LOC113714005_rna70896																																																							
Cara_C_LOC113714004_rna70895																																																							
Cara_C_LOC113714003_rna70893																																																							
Cara_C_LOC113705641_rna60442																																																							
Cara_C_LOC113714001_rna70891																																																							
Cara_C_LOC113714000_rna70889																																																							
Cara_C_LOC113726706_rna11393																																																							
Cara_C_LOC113705647_rna59346																																																							
Cara_C_LOC113725206_rna8517																																																							
Cara_C_LOC113700032_rna49847																																																							
Cara_C_LOC113734099_rna22501																																																							
Cara_C_LOC113724210_rna12189																																																							
Cara_C_LOC113714249_rna71847																																																							
Cara_C_LOC113714248_rna71843																																																							
Cara_C_LOC113690646_rna37130																																																							
Cara_C_LOC113699079_rna49503																																																							
Cara_C_LOC113714142_rna71296																																																							
Cara_C_LOC113714143_rna71297																																																							
Cara_C_LOC113714140_rna71257																																																							
Cara_C_LOC113714146_rna71334																																																							
Cara_C_LOC113714147_rna71345																																																							
Cara_C_LOC113714145_rna71322																																																							
Cara_C_LOC113714148_rna71346																																																							
Cara_C_LOC113714149_rna71347																																																							
Cara_C_LOC113692580_rna42756																																																							
Cara_C_LOC113733901_rna22089																																																							
Cara_C_LOC113733900_rna22090																																																							
Cara_C_LOC113733903_rna22095																																																							
Cara_C_LOC113733902_rna22092																																																							
Cara_C_LOC113725029_rna8237																																																							
Cara_C_LOC113733904_rna22093																																																							
Cara_C_LOC113733907_rna22102																																																							
Cara_C_LOC113733906_rna22103																																																							
Cara_C_LOC113733909_rna22105																																																							
Cara_C_LOC113733908_rna22104																																																							
Cara_C_LOC113725027_rna8234																																																							
Cara_C_LOC113734126_rna103																																																							
Cara_C_LOC113725021_rna8225																																																							
Cara_C_LOC113725023_rna8231																																																							
Cara_C_LOC113708678_rna63464																																																							
Cara_C_LOC113724889_rna1340																																																							
Cara_C_LOC113724885_rna7955																																																							
Cara_C_LOC113724886_rna7956																																																							
Cara_C_LOC113724887_rna7957																																																							
Cara_C_LOC113708675_rna62253																																																							
Cara_C_LOC113724882_rna7951																																																							
Cara_C_LOC113708676_rna63705																																																							
Cara_C_LOC113692395_rna42599																																																							
Cara_C_LOC113708920_rna62101																																																							
Cara_C_LOC113716892_rna74963																																																							
Cara_C_LOC113713761_rna71867																																																							
Cara_C_LOC113716891_rna74959																																																							
Cara_C_LOC113716896_rna72075																																																							
Cara_C_LOC113716897_rna73875																																																							
Cara_C_LOC113690058_rna38249																																																							
Cara_C_LOC113706764_rna59766																																																							
Cara_C_LOC113724084_rna11702																																																							
Cara_C_LOC113724087_rna11710																																																							
Cara_C_LOC113724080_rna11670																																																							
Cara_C_LOC113724081_rna11679																																																							
Cara_C_LOC113724082_rna11680																																																							
Cara_C_LOC113724083_rna11684																																																							
Cara_C_LOC113739077_rna29906																																																							
Cara_C_LOC113706766_rna59770																																																							
Cara_C_LOC113724088_rna11715																																																							
Cara_C_LOC113734986_rna24528																																																							
Cara_C_LOC113706769_rna60536																																																							
Cara_C_LOC113739272_rna30459																																																							
Cara_C_LOC113739275_rna30469																																																							
Cara_C_LOC113716760_rna74938																																																							
Cara_C_LOC113742801_rna2198																																																							
Cara_C_LOC113716764_rna73022																																																							
Cara_C_LOC113716767_rna73870																																																							
Cara_C_LOC113716768_rna73151																																																							
Cara_C_LOC113739276_rna30473																																																							
Cara_C_LOC113698955_rna49822																																																							
Cara_C_LOC113699028_rna51178																																																							
Cara_C_LOC113699025_rna51177																																																							
Cara_C_LOC113699027_rna51176																																																							
Cara_C_LOC113699026_rna51175																																																							
Cara_C_LOC113699020_rna49594																																																							
Cara_C_LOC113699023_rna49597																																																							
Cara_C_LOC113699022_rna49596																																																							
Cara_C_LOC113735827_rna24437																																																							
Cara_C_LOC113714741_rna69543																																																							
Cara_C_LOC113698889_rna49251																																																							
Cara_C_LOC113739075_rna29903																																																							
Cara_C_LOC113713384_rna69415																																																							
Cara_C_LOC113707651_rna62102																																																							
Cara_C_LOC113698885_rna49215																																																							
Cara_C_LOC113698886_rna49230																																																							
Cara_C_LOC113698887_rna49242																																																							
Cara_C_LOC113698880_rna50155																																																							
Cara_C_LOC113698881_rna50154																																																							
Cara_C_LOC113698882_rna49197																																																							
Cara_C_LOC113734989_rna22668																																																							
Cara_C_LOC113706945_rna59615																																																							
Cara_C_LOC113690508_rna39681																																																							
Cara_C_LOC113706947_rna60998																																																							
Cara_C_LOC113706946_rna60614																																																							
Cara_C_LOC113706941_rna60880																																																							
Cara_C_LOC113706940_rna60865																																																							
Cara_C_LOC113706943_rna60684																																																							
Cara_C_LOC113706942_rna60681																																																							
Cara_C_LOC113690500_rna39667																																																							
Cara_C_LOC113690503_rna39673																																																							
Cara_C_LOC113716420_rna73516																																																							
Cara_C_LOC113716427_rna73638																																																							
Cara_C_LOC113716426_rna73789																																																							
Cara_C_LOC113690507_rna39679																																																							
Cara_C_LOC113697874_rna52084																																																							
Cara_C_LOC113723858_rna9629																																																							
Cara_C_LOC113723859_rna9632																																																							
Cara_C_LOC113715202_rna70206																																																							
Cara_C_LOC113697871_rna50152																																																							
Cara_C_LOC113697872_rna49798																																																							
Cara_C_LOC113697873_rna49214																																																							
Cara_C_LOC113723852_rna9619																																																							
Cara_C_LOC113697878_rna51531																																																							
Cara_C_LOC113697879_rna51843																																																							
Cara_C_LOC113723854_rna9621																																																							
Cara_C_LOC113723855_rna9625																																																							
Cara_C_LOC113739508_rna30027																																																							
Cara_C_LOC113734548_rna23527																																																							
Cara_C_LOC113699491_rna50581																																																							
Cara_C_LOC113693985_rna40775																																																							
Cara_C_LOC113734544_rna23510																																																							
Cara_C_LOC113734545_rna23513																																																							
Cara_C_LOC113739501_rna28776																																																							
Cara_C_LOC113734547_rna23524																																																							
Cara_C_LOC113739507_rna28319																																																							
Cara_C_LOC113734541_rna22072																																																							
Cara_C_LOC113739504_rna1024																																																							
Cara_C_LOC113693971_rna42611																																																							
Cara_C_LOC113698085_rna49510																																																							
Cara_C_LOC113693973_rna43233																																																							
Cara_C_LOC113717382_rna74561																																																							
Cara_C_LOC113698081_rna50292																																																							
Cara_C_LOC113717387_rna73194																																																							
Cara_C_LOC113693979_rna40476																																																							
Cara_C_LOC113717388_rna73193																																																							
Cara_C_LOC113735413_rna23058																																																							
Cara_C_LOC113735144_rna24979																																																							
Cara_C_LOC113735143_rna24977																																																							
Cara_C_LOC113735141_rna24974																																																							
Cara_C_LOC113713388_rna69422																																																							
Cara_C_LOC113704959_rna527																																																							
Cara_C_LOC113738638_rna28976																																																							
Cara_C_LOC113725387_rna8871																																																							
Cara_C_LOC113716395_rna74277																																																							
Cara_C_LOC113693982_rna42568																																																							
Cara_C_LOC113716397_rna74436																																																							
Cara_C_LOC113716396_rna74430																																																							
Cara_C_LOC113738632_rna29754																																																							
Cara_C_LOC113716398_rna74431																																																							
Cara_C_LOC113738631_rna908																																																							
Cara_C_LOC113738637_rna30280																																																							
Cara_C_LOC113725381_rna8865																																																							
Cara_C_LOC113692622_rna42179																																																							
Cara_C_LOC113692623_rna43522																																																							
Cara_C_LOC113692620_rna44281																																																							
Cara_C_LOC113692621_rna40489																																																							
Cara_C_LOC113692626_rna42319																																																							
Cara_C_LOC113692627_rna41991																																																							
Cara_C_LOC113692624_rna40307																																																							
Cara_C_LOC113692625_rna42385																																																							
Cara_C_LOC113692628_rna41989																																																							
Cara_C_LOC113692629_rna41031																																																							
Cara_C_LOC113720501_rna998																																																							
Cara_C_LOC113741295_rna1453																																																							
Cara_C_LOC113689459_rna38390																																																							
Cara_C_LOC113700030_rna48907																																																							
